"province","year","pop_total","pop_male","pop_female","pop_urban","pop_rural","pop_birth","pop_death","pop_growth","population","population.rural","population.urban"
"Anhui",1949,2787,1466,1321,,,34.34,16.23,18.11,27.87,,
"Anhui",1950,2842,1498,1344,,,33.61,16.11,17.5,28.42,,
"Anhui",1951,2914,1534,1380,,,39.45,15.83,23.62,29.14,,
"Anhui",1952,2966,1561,1405,,,40.69,16.5,24.19,29.66,,
"Anhui",1953,3066,1610,1456,266.4354,2799.5646,36.73,15.18,21.55,30.66,,
"Anhui",1954,3149,1654,1495,273.963,2875.037,43.3,16.6,26.7,31.49,,
"Anhui",1955,3201,1681,1520,282.0081,2918.9919,27.97,11.8,16.17,32.01,,
"Anhui",1956,3243,1704,1539,289.9242,2953.0758,33.17,14.25,18.92,32.43,,
"Anhui",1957,3337,1750,1587,298.9952,3038.0048,29.75,9.1,20.65,33.37,,
"Anhui",1958,3394,1783,1611,422.8924,2971.1076,23.83,12.36,11.47,33.94,,
"Anhui",1959,3427,1790,1637,470.1844,2956.8156,19.89,16.72,3.17,34.27,,
"Anhui",1960,3043,1563,1480,489.923,2553.077,11.35,68.58,-57.23,30.43,,
"Anhui",1961,2988,1541,1447,463.14,2524.86,12.34,8.11,4.23,29.88,,
"Anhui",1962,3134,1615,1519,435.626,2698.374,53.26,8.23,45.03,31.34,,
"Anhui",1963,3232,1664,1568,423.392,2808.608,50.69,7.92,42.77,32.32,,
"Anhui",1964,3181,1644,1537,368.0417,2812.9583,39.85,8.6,31.25,31.81,,
"Anhui",1965,3286,1694,1592,380.8474,2905.1526,41.79,7.24,34.55,32.86,,
"Anhui",1966,3407,1758,1649,393.8492,3013.1508,41.08,7.12,33.96,34.07,,
"Anhui",1967,3523,1818,1705,407.9634,3115.0366,40.61,6.99,33.62,35.23,,
"Anhui",1968,3641,1886,1755,421.9919,3219.0081,39.94,6.87,33.07,36.41,,
"Anhui",1969,3762,1954,1808,437.1444,3324.8556,39.29,6.76,32.53,37.62,,
"Anhui",1970,3940,2037,1903,451.918,3488.082,37.18,6.45,30.73,39.4,,
"Anhui",1971,4073,2106,1967,467.9877,3605.0123,35.9,5.91,29.99,40.73,,
"Anhui",1972,4199,2165,2034,484.1447,3714.8553,35.17,6.58,28.59,41.99,,
"Anhui",1973,4317,2227,2090,501.2037,3815.7963,32.75,5.94,26.81,43.17,,
"Anhui",1974,4409,2276,2133,518.0575,3890.9425,27.94,5.71,22.23,44.09,,
"Anhui",1975,4492,2320,2172,535.8956,3956.1044,23.93,5.68,18.25,44.92,,
"Anhui",1976,4558,2356,2202,555.1644,4002.8356,22.54,5.51,17.03,45.58,,
"Anhui",1977,4628,2394,2234,573.872,4054.128,21.36,5.52,15.84,46.28,,
"Anhui",1978,4713,2439,2274,594.7806,4118.2194,20.49,4.78,15.71,47.13,,
"Anhui",1979,4803,2485,2318,622.9491,4180.0509,21.79,4.69,17.1,48.03,,
"Anhui",1980,4893,2530,2363,652.2369,4240.7631,19.9,4.62,15.28,48.93,,
"Anhui",1981,4957,2565,2392,683.0746,4273.9254,18.73,4.81,13.92,49.57,,
"Anhui",1982,5016,2600,2416,715.2816,4300.7184,18.38,4.78,13.6,50.16,,
"Anhui",1983,5056,2626,2430,744.2432,4311.7568,17.75,5.28,12.47,50.56,,
"Anhui",1984,5103,2653,2450,782.2899,4320.7101,16.08,5.32,10.76,51.03,,
"Anhui",1985,5156,2683,2473,822.382,4333.618,15.61,5.16,10.45,51.56,,
"Anhui",1986,5217,2714,2503,863.9352,4353.0648,17.9,6.6,11.3,52.17,,
"Anhui",1987,5287,2750,2537,907.7779,4379.2221,18.9,5.9,13,52.99,,
"Anhui",1988,5377,2795,2582,939.8996,4437.1004,20.8,5.6,15.2,53.77,,
"Anhui",1989,5469,2842,2627,973.482,4495.518,23.6,5.9,17.7,54.69,,
"Anhui",1990,5661,2934,2727,1015.5834,4645.4166,24.47,6.25,18.22,56.75,,
"Anhui",1991,5744,2977,2767,1031.6224,4712.3776,21.19,6.06,15.13,57.61,,
"Anhui",1992,5817,3015,2802,1058.694,4758.306,18.76,6.14,12.62,58.34,,
"Anhui",1993,5870,3044,2826,1084.776,4785.224,17.18,6.51,10.67,58.97,,
"Anhui",1994,5938,3081,2857,1115.1564,4822.8436,16.7,6.86,9.84,59.55,,
"Anhui",1995,6000,3116,2884,1145.4,4854.6,16.07,6.41,9.66,60.13,,
"Anhui",1996,6054,3144,2910,1314.3234,4739.6766,16,6.5,9.5,60.7,,
"Anhui",1997,6109,3171,2938,1345.2018,4763.7982,15.8,6.5,9.3,61.27,,
"Anhui",1998,6152,3191,2961,1373.7416,4778.2584,15.74,6.54,9.2,61.84,,
"Anhui",1999,6205,3219,2986,1613.3,4591.7,15.1,6.5,8.6,62.37,,
"Anhui",2000,6278,3258,3020,1757.84,4520.16,13.4,5.76,7.64,60.93,,
"Anhui",2001,6325,3283,3042,1853.225,4471.775,12.46,5.85,6.61,61.28,,
"Anhui",2002,6369,3307,3062,1955.283,4413.717,11.2,5.17,6.03,61.44,,
"Anhui",2003,6410,3333,3077,2051.2,4358.8,11.15,5.2,5.95,61.63,,
"Anhui",2004,6461,3359,3102,2164.435,4296.565,11.62,5.5,6.12,62.28,,
"Anhui",2005,6516,3388,3127,2313.18,4202.82,12.43,6.23,6.2,61.201,39.44,21.7
"Anhui",2006,6593,3429,3164,2446.003,4146.997,12.6,6.3,6.3,61.1,38.432,22.668
"Anhui",2007,6676,3469,3206,2583.612,4092.388,12.75,6.4,6.35,61.18,37.503,23.677
"Anhui",2008,6740.85,3502.62,3238.23,2730.04425,4010.80575,13.05,6.6,6.45,61.35,36.503,24.847
"Anhui",2009,,,,,,,,,61.31,35.498,25.812
"Anhui",2010,,,,,,,,,59.567,33.923,25.577
"Anhui",2011,,,,,,,,,59.68,32.943,26.737
"Anhui",2012,,,,,,,,,59.88,32.036,27.844
"Anhui",2013,,,,,,,,,60.298,31.439,28.859
"Anhui",2014,,,,,,,,,60.829,30.932,29.897
"Anhui",2015,,,,,,,,,61.436,30.411,31.025
"Anhui",2016,,,,,,,,,61.955,29.745,32.21
"Beijing",1949,420.1,236.8,183.3,178.7,241.4,19.4,11.9,7.5,4.201,2.414,1.787
"Beijing",1950,439.3,247.9,191.4,179.8,259.5,36.3,14.57,21.73,4.393,2.595,1.798
"Beijing",1951,463.6,268.1,195.5,201.3,262.3,36.89,15.25,21.64,4.636,2.623,2.013
"Beijing",1952,489.9,281.6,208.3,218.7,271.2,34.44,10.89,23.55,4.899,2.712,2.187
"Beijing",1953,512.9,294.1,218.8,241.3,271.6,37.26,10.46,26.8,5.129,2.716,2.413
"Beijing",1954,555.7,316.2,239.5,282.1,273.6,40.87,8.63,32.24,5.557,2.736,2.821
"Beijing",1955,563.8,313.3,250.5,287.8,276,40.07,9.47,30.6,5.638,2.76,2.878
"Beijing",1956,617.5,334.9,282.6,328.1,289.4,40.02,7.73,32.29,6.175,2.894,3.281
"Beijing",1957,633.4,337.3,296.1,349.1,284.3,42.1,8.19,33.91,6.334,2.843,3.491
"Beijing",1958,658.8,343.9,314.9,365.2,293.6,37.02,8.08,28.94,6.588,2.936,3.652
"Beijing",1959,706.9,376.1,330.8,421,285.9,30.7,9.66,21.04,7.069,2.859,4.21
"Beijing",1960,739.6,392.6,347,460.3,279.3,33.03,9.14,23.89,7.396,2.793,4.603
"Beijing",1961,729.2,380.5,348.7,438.7,290.5,25.7,10.8,14.9,7.292,2.905,4.387
"Beijing",1962,732.2,377,355.2,425.6,306.6,35.92,8.77,27.15,7.322,3.066,4.256
"Beijing",1963,757.9,390,367.9,439.2,318.7,43.41,8.11,35.3,7.579,3.187,4.392
"Beijing",1964,776.3,399.2,377.1,449.1,327.2,30.4,8.27,22.13,7.763,3.272,4.491
"Beijing",1965,787.1,406,381.1,454.3,332.8,22.95,6.75,16.2,7.871,3.328,4.543
"Beijing",1966,782,403.6,378.4,440.4,341.6,19.41,7.24,12.17,7.82,3.416,4.404
"Beijing",1967,796.4,410.8,385.6,447.4,349,18.16,5.07,13.09,7.964,3.49,4.474
"Beijing",1968,794.7,408.7,386,437.9,356.8,23.75,6.75,17,7.947,3.568,4.379
"Beijing",1969,779.6,399.2,380.4,412.2,367.4,22.36,7.39,14.97,7.796,3.674,4.122
"Beijing",1970,784.3,400.7,383.6,409.9,374.4,20.68,6.34,14.34,7.843,3.744,4.099
"Beijing",1971,797.4,407.6,389.8,418.7,378.7,18.82,6.4,12.42,7.974,3.787,4.187
"Beijing",1972,809.2,412.4,396.8,430.4,378.8,17.81,6.74,11.07,8.092,3.788,4.304
"Beijing",1973,826,421.6,404.4,437.1,388.9,15.7,6.12,9.58,8.26,3.889,4.371
"Beijing",1974,836.8,427,409.8,445.1,391.7,11.61,6.22,5.39,8.368,3.917,4.451
"Beijing",1975,844.4,430.9,413.5,454.6,389.8,9.93,6.54,3.39,8.444,3.898,4.546
"Beijing",1976,845.1,430.9,414.2,456,389.1,9.06,6.53,2.53,8.451,3.891,4.56
"Beijing",1977,860.5,438,422.5,464.9,395.6,10.23,6.21,4.02,8.605,3.956,4.649
"Beijing",1978,871.5,443.2,428.3,479,392.5,12.93,6.12,6.81,8.715,3.925,4.79
"Beijing",1979,897.1,454.6,442.5,510.3,386.8,13.67,5.92,7.75,8.971,3.868,5.103
"Beijing",1980,904.3,457.8,446.5,521.1,383.2,15.56,6.3,9.26,9.043,3.832,5.211
"Beijing",1981,919.2,465.9,453.3,533.3,385.9,16.93,6.02,10.91,9.192,3.859,5.333
"Beijing",1982,935,474,461,544,391,20.04,5.68,14.36,9.35,3.91,5.44
"Beijing",1983,950,483,467,557,393,15.63,5.49,10.14,9.5,3.96,5.57
"Beijing",1984,965,491,474,570,395,16.74,5.53,11.21,9.65,3.95,5.7
"Beijing",1985,981,500,481,586,395,15.45,5.75,9.7,9.81,3.95,5.86
"Beijing",1986,1028,524,504,621,407,15.82,4.47,11.35,10.28,4.07,6.21
"Beijing",1987,1047,525,522,637,410,17.29,5.4,11.89,10.67,4.1,6.37
"Beijing",1988,1061,534,527,650,411,14.43,5.08,9.35,10.81,4.11,6.5
"Beijing",1989,1075,538,537,664,411,12.84,5.35,7.49,10.37,4.11,6.64
"Beijing",1990,1086,545,541,798,288,13.04,5.81,7.23,10.86,2.88,7.98
"Beijing",1991,1094,547,547,808,286,8.03,5.82,2.21,10.94,2.86,8.08
"Beijing",1992,1102,554,548,819,283,9.22,6.11,3.11,11.02,2.83,8.19
"Beijing",1993,1112,559,553,831,281,9.35,6.16,3.19,11.12,2.81,8.31
"Beijing",1994,1125,564,561,846,279,8.96,5.76,3.2,11.25,2.79,8.46
"Beijing",1995,1251.1,627,624.1,946.2,304.9,7.92,5.12,2.8,12.511,3.049,9.462
"Beijing",1996,1259.4,639,620.4,957.9,301.5,8.02,5.34,2.68,12.594,3.015,9.579
"Beijing",1997,1240,628.7,611.3,948.3,291.7,7.91,6.02,1.89,12.4,2.917,9.483
"Beijing",1998,1245.6,630.6,615,957.7,287.9,6,5.3,0.7,12.456,2.879,9.577
"Beijing",1999,1257.2,636.4,620.8,971.7,285.5,6.5,5.6,0.9,12.572,2.855,9.717
"Beijing",2000,1363.6,710.9,652.7,1057.4,306.2,6.2,5.3,0.9,13.636,3.062,10.574
"Beijing",2001,1385.1,722.1,663,1081.2,303.9,6.1,5.3,0.8,13.851,3.039,10.812
"Beijing",2002,1423.2,743.1,680.1,1118,305.2,6.6,5.73,0.87,14.232,3.052,11.18
"Beijing",2003,1456.4,761.2,695.2,1151.3,305.1,5.06,5.15,-0.09,14.564,3.051,11.513
"Beijing",2004,1492.7,779.9,712.8,1187.2,305.5,6.13,5.39,0.74,14.927,3.055,11.872
"Beijing",2005,1538,778.7,759.3,1286.1,251.9,6.29,5.2,1.09,15.38,2.52,12.84
"Beijing",2006,1581,807.4,773.6,1333.3,247.7,6.26,4.97,1.29,16.01,2.477,13.333
"Beijing",2007,1633,829,804,1379.9,253.1,8.32,4.92,3.4,16.76,2.531,13.799
"Beijing",2008,1695,861.6,833.4,1439.1,255.9,8.17,4.75,3.42,17.71,2.559,14.391
"Beijing",2009,,,,,,,,,18.6,2.633,14.918
"Beijing",2010,,,,,,,,,19.619,2.754,16.859
"Beijing",2011,,,,,,,,,20.186,2.786,17.4
"Beijing",2012,,,,,,,,,20.693,2.856,17.837
"Beijing",2013,,,,,,,,,21.148,2.897,18.251
"Beijing",2014,,,,,,,,,21.516,2.937,18.579
"Beijing",2015,,,,,,,,,21.705,2.925,18.779
"Beijing",2016,,,,,,,,,21.729,2.933,18.796
"Chongqing",1949,,,,,,,,,,,
"Chongqing",1950,,,,,,,,,,,
"Chongqing",1951,1725.34,900.46,824.88,,,,,,17.253,,
"Chongqing",1952,1776.52,927.91,848.61,,,,,,17.765,,
"Chongqing",1953,1759.22,920.71,838.51,,,,,,17.592,,
"Chongqing",1954,1816.73,932.91,883.82,,,34.56,12.32,22.24,18.167,,
"Chongqing",1955,1857.74,957.75,900,,,29.8,11.66,18.14,18.577,,
"Chongqing",1956,1962.89,1018.88,944.01,,,27.25,11.28,15.97,19.629,,
"Chongqing",1957,2005.18,1040.82,964.36,,,27.32,10.98,16.34,20.052,,
"Chongqing",1958,1958.62,1016.75,941.87,,,23.16,16.1,7.06,19.586,,
"Chongqing",1959,1977.94,1024.97,952.97,,,17.34,31.52,-14.18,19.779,,
"Chongqing",1960,1884,971.42,912.59,,,12.9,44.93,-32.03,18.84,,
"Chongqing",1961,1791.57,919.67,871.9,,,10.99,26.49,-15.5,17.916,,
"Chongqing",1962,1797.19,916.99,880.2,,,24.36,15.53,8.83,17.972,,
"Chongqing",1963,1861.14,951.84,909.3,,,47.8,12.47,35.33,18.611,,
"Chongqing",1964,1917.37,982.47,934.9,,,41.84,12.72,29.12,19.174,,
"Chongqing",1965,1974.89,1010.19,964.7,,,38.03,11.01,27.02,19.749,,
"Chongqing",1966,2032.8,1039.72,993.08,,,36.67,11.02,25.65,20.328,,
"Chongqing",1967,2097.99,1075.1,1022.89,,,35.47,10.77,24.7,20.98,,
"Chongqing",1968,2144.93,1098.29,1046.64,,,36.85,9.73,27.12,21.449,,
"Chongqing",1969,2213.41,1136.68,1076.73,,,36.19,9.75,26.44,22.134,,
"Chongqing",1970,2289.64,1173.57,1116.07,,,38.99,9.82,29.17,22.896,,
"Chongqing",1971,2354.36,1207.6,1146.76,,,34.02,9.33,24.69,23.544,,
"Chongqing",1972,2413.36,1236.91,1176.45,,,33.19,9.67,23.52,24.134,,
"Chongqing",1973,2483.23,1274.85,1208.38,,,34.58,8.94,25.64,24.832,,
"Chongqing",1974,2541.08,1305.11,1235.97,,,31.98,9.02,22.96,25.411,,
"Chongqing",1975,2592.59,1332.89,1259.7,,,28.06,8.31,19.75,25.926,,
"Chongqing",1976,2615.57,1346.15,1269.42,,,19.41,7.86,11.55,26.156,,
"Chongqing",1977,2628.06,1353.9,1274.16,,,13.28,7.57,5.71,26.281,,
"Chongqing",1978,2635.56,1357.98,1277.58,,,9.91,6.52,3.39,26.356,,
"Chongqing",1979,2653.69,1368.43,1285.26,,,11.93,6.52,5.41,26.537,,
"Chongqing",1980,2664.79,1376.22,1288.57,,,11.16,6.46,4.7,26.648,,
"Chongqing",1981,2694.05,1393.01,1301.04,,,16.95,6.7,10.25,26.941,,
"Chongqing",1982,2721.69,1410.15,1311.54,,,16.66,6.83,9.83,27.217,,
"Chongqing",1983,2738.63,1419.42,1319.21,,,11.86,6.79,5.07,27.386,,
"Chongqing",1984,2747.75,1425.08,1322.67,,,10.06,6.83,3.23,27.478,,
"Chongqing",1985,2768.26,1437.35,1330.91,,,13.1,6.8,6.3,27.683,,
"Chongqing",1986,2807.6,1458.75,1348.85,,,19.54,6.59,12.95,28.076,,
"Chongqing",1987,2845.14,1478.88,1366.26,,,17.24,6.52,10.72,28.451,,
"Chongqing",1988,2873.34,1494.2,1379.14,,,13.49,6.79,6.7,28.733,,
"Chongqing",1989,2897.01,1507.74,1389.27,,,13.79,6.93,6.86,28.97,,
"Chongqing",1990,2920.9,1520.83,1400.07,,,14.62,6.73,7.89,29.209,,
"Chongqing",1991,2938.99,1531.11,1407.88,,,12.83,6.55,6.28,29.39,,
"Chongqing",1992,2950.78,1538.46,1412.32,,,12.09,7.09,5,29.508,,
"Chongqing",1993,2964.92,1546.5,1418.42,,,12.09,6.84,5.25,29.649,,
"Chongqing",1994,2985.59,1558.05,1427.54,,,13.46,6.7,6.76,29.856,,
"Chongqing",1995,3001.77,1566.86,1434.91,,,13.16,7.17,5.99,30.018,,
"Chongqing",1996,2875.3,,,848.21,2027.09,13.63,7.18,6.45,28.753,20.271,8.482
"Chongqing",1997,2873.36,,,890.74,1982.62,12.2,6.91,5.29,28.734,19.826,8.907
"Chongqing",1998,2870.75,,,935.86,1934.89,11.64,7.09,4.55,28.708,19.349,9.359
"Chongqing",1999,2860.37,,,981.11,1879.26,10.01,6.74,3.27,28.604,18.793,9.811
"Chongqing",2000,2848.82,,,1013.88,1834.94,11.43,7.98,3.45,28.488,18.349,10.139
"Chongqing",2001,2829.21,,,1058.12,1771.09,8.48,6.06,2.42,28.292,17.711,10.581
"Chongqing",2002,2814.83,,,1123.12,1691.71,9.2,5.8,3.4,28.144,16.917,11.231
"Chongqing",2003,2803.19,,,1174.55,1628.64,9.61,5.78,3.83,28.032,16.286,11.746
"Chongqing",2004,2793.32,,,1215.42,1577.9,10.74,7.47,3.27,27.933,15.779,12.154
"Chongqing",2005,2798,,,1265.95,1532.05,9.71,4.4,5.31,27.98,15.33,12.64
"Chongqing",2006,2808,,,1311.29,1496.71,11.49,4.68,6.81,28.08,14.967,13.113
"Chongqing",2007,2816,,,1361.35,1454.65,13.88,5.15,8.73,28.16,14.547,13.613
"Chongqing",2008,2839,,,1419.09,1419.91,13.33,7.57,5.76,28.39,14.198,14.192
"Chongqing",2009,,,,,,,,,28.59,13.84,14.75
"Chongqing",2010,,,,,,,,,28.846,13.55,15.296
"Chongqing",2011,,,,,,,,,29.19,13.13,16.06
"Chongqing",2012,,,,,,,,,29.45,12.669,16.781
"Chongqing",2013,,,,,,,,,29.7,12.373,17.327
"Chongqing",2014,,,,,,,,,29.914,12.085,17.829
"Chongqing",2015,,,,,,,,,30.166,11.783,18.383
"Chongqing",2016,,,,,,,,,30.484,11.4,19.084
"Fujian",1949,1186,618,568,,,,,,11.86,,
"Fujian",1950,1211,630,581,,,32.69,13.93,18.76,12.11,,
"Fujian",1951,1238,641,597,,,36.36,14.77,21.59,12.38,,
"Fujian",1952,1270,649.605,620.395,,,37.92,13.32,24.6,12.7,,
"Fujian",1953,1303,678,625,,,36.67,12.55,24.12,13.03,,
"Fujian",1954,1342,691,651,,,38.72,10.88,27.84,13.42,,
"Fujian",1955,1379,706,673,,,36.88,10.37,26.51,13.79,,
"Fujian",1956,1416,724,692,,,34.6,10.2,24.4,14.16,,
"Fujian",1957,1461,756.944,704.056,,,37.56,9.8,27.76,14.61,,
"Fujian",1958,1506,773,733,,,35.12,9.43,25.69,15.06,,
"Fujian",1959,1537,798,739,,,30.09,12.46,17.63,15.37,,
"Fujian",1960,1547,821,726,,,25.37,20.7,4.67,15.47,,
"Fujian",1961,1558,828,730,,,22.98,15.99,6.99,15.58,,
"Fujian",1962,1602,828.715,773.285,,,41.14,11.56,29.58,16.02,,
"Fujian",1963,1656,868,788,,,45.8,9.34,36.46,16.56,,
"Fujian",1964,1703,883,820,,,38.59,8.68,29.91,17.03,,
"Fujian",1965,1759,910.458,848.542,,,41.19,7.92,33.27,17.59,,
"Fujian",1966,1812,939,873,,,37.06,7.67,29.39,18.12,,
"Fujian",1967,1857,962,895,,,34.99,7.38,27.61,18.57,,
"Fujian",1968,1912,989,923,,,37.22,7.39,29.83,19.12,,
"Fujian",1969,1966,1021,945,,,35.68,6.99,28.69,19.66,,
"Fujian",1970,2020,1044.14,975.862,,,34.23,6.98,27.25,20.2,,
"Fujian",1971,2078,1081,997,,,34.83,6.94,27.89,20.78,,
"Fujian",1972,2135,1110,1025,,,33.88,6.88,27,21.35,,
"Fujian",1973,2194,1141,1053,,,33.17,6.78,26.39,21.94,,
"Fujian",1974,2245,1165,1080,,,29.58,6.71,22.87,22.45,,
"Fujian",1975,2297,1193,1104,,,29.19,6.58,22.61,22.97,,
"Fujian",1976,2351,1220,1131,,,29.16,6.57,22.59,23.51,,
"Fujian",1977,2402,1245,1157,,,27.57,6.56,21.01,24.02,,
"Fujian",1978,2446,1265.32,1180.68,,,25.35,6.31,19.04,24.46,,
"Fujian",1979,2487,1282.3,1204.7,,,22.91,6.28,16.63,24.87,,
"Fujian",1980,2519,1298.54,1220.46,,,18.68,6.27,12.41,25.19,,
"Fujian",1981,2563,1321.48,1241.52,,,23.4,6.25,17.15,25.63,,
"Fujian",1982,2620,1350.87,1269.13,,,27.91,6.35,21.56,26.2,,
"Fujian",1983,2668,1376.69,1291.31,,,24.53,6.31,18.22,26.68,,
"Fujian",1984,2720,1404.06,1315.94,,,25.68,6.25,19.43,27.2,,
"Fujian",1985,2769,1430.19,1338.81,,,23.88,6.18,17.7,27.69,,
"Fujian",1986,2820,1457.66,1362.34,,,24.02,5.85,18.17,27.49,,
"Fujian",1987,2875,1485.8,1389.2,,,24.91,5.79,19.12,28.06,,
"Fujian",1988,2929,1513.41,1415.59,,,24.34,5.81,18.53,28.45,,
"Fujian",1989,2984,1542.43,1441.57,,,24.67,6.1,18.57,28.96,,
"Fujian",1990,3037,1565.88,1471.12,,,24.44,6.71,17.73,30.37,,
"Fujian",1991,3079,1588.46,1490.54,,,20.03,6.26,13.77,30.79,,
"Fujian",1992,3116,1607.86,1508.14,,,18.18,6.02,12.16,31.16,,
"Fujian",1993,3150,1625.71,1524.29,,,16.72,5.62,11.1,31.5,,
"Fujian",1994,3183,1643.38,1539.62,,,16.24,5.95,10.29,31.83,,
"Fujian",1995,3227,1671.59,1565.41,,,15.2,5.9,9.3,32.37,,
"Fujian",1996,3261,1684.63,1576.37,,,13.22,5.94,7.28,32.61,,
"Fujian",1997,3282,1695.15,1586.85,,,12.41,6.09,6.32,32.82,,
"Fujian",1998,3299,1703.6,1595.4,,,11.53,6.2,5.33,32.99,,
"Fujian",1999,3316,1711.06,1604.94,,,11.06,5.85,5.21,33.16,,
"Fujian",2000,3410,1756.83,1653.17,1431,1979,11.6,5.85,5.75,34.1,19.79,14.31
"Fujian",2001,3440,1771.94,1668.06,1462,1978,11.56,5.52,6.04,34.454,19.78,14.62
"Fujian",2002,3466,1784.99,1681.01,1545,1921,11.35,5.57,5.78,34.76,19.21,15.45
"Fujian",2003,3488,1797.37,1690.63,1573,1915,11.43,5.58,5.85,35.02,19.15,15.73
"Fujian",2004,3511,1808,1703,1615,1896,11.58,5.62,5.96,35.291,18.96,16.15
"Fujian",2005,3535,1781.64,1753.36,1672,1863,11.6,5.62,5.98,35.574,18.61,16.71
"Fujian",2006,3558,1796.79,1761.21,1708,1850,12,5.75,6.25,35.845,18.502,17.078
"Fujian",2007,3581,1807,1774,1744,1837,12,5.9,6.1,36.116,18.371,17.439
"Fujian",2008,3604,1813,1791,1798,1806,12.2,5.9,6.3,36.388,18.056,17.984
"Fujian",2009,,,,,,,,,36.659,17.627,18.643
"Fujian",2010,,,,,,,,,36.93,15.832,21.062
"Fujian",2011,,,,,,,,,37.2,15.587,21.613
"Fujian",2012,,,,,,,,,37.48,15.142,22.338
"Fujian",2013,,,,,,,,,37.74,14.805,22.935
"Fujian",2014,,,,,,,,,38.06,14.539,23.521
"Fujian",2015,,,,,,,,,38.39,14.358,24.032
"Fujian",2016,,,,,,,,,38.74,14.101,24.639
"Gansu",1949,968.45,496.79,471.66,91.66,876.79,30.3,11.06,19.24,9.685,8.768,0.917
"Gansu",1950,1012.56,542.6,469.96,98.43,914.13,32,11,21,10.126,9.141,0.984
"Gansu",1951,1037.42,554.73,482.69,101.23,936.19,32,10.99,21.01,10.374,9.362,1.012
"Gansu",1952,1064.69,568.48,496.21,102.22,962.47,33.3,11,22.3,10.647,9.625,1.022
"Gansu",1953,1099.59,576.88,522.71,110.33,989.26,33.56,10.96,22.6,10.996,9.893,1.103
"Gansu",1954,1118.39,587.83,530.56,118.24,1000.15,32.72,11.6,21.12,11.184,10.002,1.182
"Gansu",1955,1155.04,616.82,538.22,126.41,1028.63,28.81,11.89,16.92,11.55,10.286,1.264
"Gansu",1956,1218.37,645.95,572.42,155.93,1062.44,28.17,10.78,17.39,12.184,10.624,1.559
"Gansu",1957,1255.06,661.01,594.05,169.42,1085.64,33,11.33,21.67,12.551,10.856,1.694
"Gansu",1958,1281.48,676.89,604.59,188.86,1092.62,31.46,21.11,10.35,12.815,10.926,1.889
"Gansu",1959,1293.12,698.93,594.19,217.75,1075.37,19.34,17.36,1.98,12.931,10.754,2.178
"Gansu",1960,1244.04,649.35,594.69,219.53,1024.51,15.33,41.32,-25.99,12.44,10.245,2.195
"Gansu",1961,1210.82,621.93,588.89,189.37,1021.45,14.76,11.48,3.28,12.108,10.215,1.894
"Gansu",1962,1240,637.06,602.94,169.88,1070.12,41.12,8.25,32.87,12.4,10.701,1.699
"Gansu",1963,1249.17,645.6,603.57,170.95,1078.22,42.12,10.38,31.74,12.492,10.782,1.71
"Gansu",1964,1290.03,670.36,619.67,185.49,1104.54,47.18,15.55,31.63,12.9,11.045,1.855
"Gansu",1965,1345.44,698.89,646.55,212.52,1132.92,45.3,12.3,33,13.454,11.329,2.125
"Gansu",1966,1392.97,722.51,670.46,224.04,1168.93,42.56,11.5,31.06,13.93,11.689,2.24
"Gansu",1967,1438.07,744.99,693.08,221.21,1216.86,39.33,7.98,31.35,14.381,12.169,2.212
"Gansu",1968,1488.13,770.97,717.16,225.01,1263.12,41.4,8.36,33.04,14.881,12.631,2.25
"Gansu",1969,1533.17,791.8,741.37,226.74,1306.43,41.56,8.83,32.73,15.332,13.064,2.267
"Gansu",1970,1585.66,819.58,766.08,229.23,1356.43,39.43,7.92,31.51,15.857,13.564,2.292
"Gansu",1971,1640.64,848.39,792.25,227.59,1413.05,37.07,7.94,29.13,16.406,14.131,2.276
"Gansu",1972,1692.18,874.23,817.95,256.73,1435.45,37.87,8.97,28.9,16.922,14.355,2.567
"Gansu",1973,1742.14,900.06,842.08,263.81,1478.33,35.38,8.12,27.26,17.421,14.783,2.638
"Gansu",1974,1778.69,918.46,860.23,265.65,1513.04,27.49,7.17,20.32,17.787,15.13,2.657
"Gansu",1975,1804.02,932.12,871.9,265.04,1538.98,20.96,7.42,13.54,18.04,15.39,2.65
"Gansu",1976,1825.96,943.74,882.22,273.28,1552.68,17.72,6.73,10.99,18.26,15.527,2.733
"Gansu",1977,1847.46,954.16,893.3,274.37,1573.09,17.49,6.09,11.4,18.475,15.731,2.744
"Gansu",1978,1870.05,965.881,904.169,269.44,1600.61,17.77,5.87,11.9,18.701,16.006,2.694
"Gansu",1979,1893.79,977.385,916.405,279.89,1613.9,16.54,5.72,10.82,18.938,16.139,2.799
"Gansu",1980,1918.43,989.718,928.712,290.65,1627.78,16.53,5.15,11.38,19.184,16.278,2.907
"Gansu",1981,1941.4,1004.29,937.114,304.72,1636.68,20.12,5.72,14.4,19.414,16.367,3.047
"Gansu",1982,1974.88,1021.41,953.472,305.83,1669.05,19.3,5.6,13.7,19.749,16.691,3.058
"Gansu",1983,1999.84,1034.52,965.323,324.91,1674.93,19.79,6.76,13.03,19.998,16.749,3.249
"Gansu",1984,2025.88,1047.58,978.297,345.18,1680.7,19.78,6.01,13.77,20.259,16.807,3.452
"Gansu",1985,2052.89,1063.19,989.698,366.71,1686.18,18.31,5.46,12.85,20.529,16.862,3.667
"Gansu",1986,2085.39,1078.36,1007.03,389.58,1695.81,21.14,5.91,15.23,20.71,16.958,3.896
